[2026-07-07 07:59:21 +08:00] Peer e45myl1f is still running at PID 27812; waiting.
[2026-07-11 03:40:58 +08:00] Peer e45myl1f PID 27812 is no longer running; checking repository.
[2026-07-11 03:40:58 +08:00] ERROR: Cannot push automatically because the repository is in detached HEAD state.
[2026-07-11 03:41:52 +08:00] Peer e45myl1f PID 27812 is no longer running; checking repository.
[2026-07-11 03:41:52 +08:00] ERROR: Cannot push automatically because the repository is in detached HEAD state.
[2026-07-11 03:42:52 +08:00] Peer e45myl1f PID 27812 is no longer running; checking repository.
[2026-07-11 03:42:52 +08:00] ERROR: Cannot push automatically because the repository is in detached HEAD state.
[2026-07-11 03:43:52 +08:00] Peer e45myl1f PID 27812 is no longer running; checking repository.
[2026-07-11 03:43:52 +08:00] ERROR: Cannot push automatically because the repository is in detached HEAD state.
[2026-07-11 03:44:52 +08:00] Peer e45myl1f PID 27812 is no longer running; checking repository.
[2026-07-11 03:44:52 +08:00] ERROR: Cannot push automatically because the repository is in detached HEAD state.
[2026-07-11 03:45:52 +08:00] Peer e45myl1f PID 27812 is no longer running; checking repository.
[2026-07-11 03:45:52 +08:00] ERROR: Cannot push automatically because the repository is in detached HEAD state.
[2026-07-11 03:46:52 +08:00] Peer e45myl1f PID 27812 is no longer running; checking repository.
[2026-07-11 03:46:52 +08:00] ERROR: Cannot push automatically because the repository is in detached HEAD state.
[2026-07-11 03:47:52 +08:00] Peer e45myl1f PID 27812 is no longer running; checking repository.
[2026-07-11 03:47:52 +08:00] ERROR: Cannot push automatically because the repository is in detached HEAD state.
[2026-07-11 03:48:52 +08:00] Peer e45myl1f PID 27812 is no longer running; checking repository.
[2026-07-11 03:48:52 +08:00] ERROR: Cannot push automatically because the repository is in detached HEAD state.
[2026-07-11 03:49:52 +08:00] Peer e45myl1f PID 27812 is no longer running; checking repository.
[2026-07-11 03:49:52 +08:00] ERROR: Cannot push automatically because the repository is in detached HEAD state.
[2026-07-11 03:50:52 +08:00] Peer e45myl1f PID 27812 is no longer running; checking repository.
[2026-07-11 03:50:52 +08:00] ERROR: Cannot push automatically because the repository is in detached HEAD state.
[2026-07-11 03:51:52 +08:00] Peer e45myl1f PID 27812 is no longer running; checking repository.
[2026-07-11 03:51:52 +08:00] ERROR: Cannot push automatically because the repository is in detached HEAD state.
[2026-07-11 03:52:52 +08:00] Peer e45myl1f PID 27812 is no longer running; checking repository.
[2026-07-11 03:52:52 +08:00] ERROR: Cannot push automatically because the repository is in detached HEAD state.
[2026-07-11 03:53:52 +08:00] Peer e45myl1f PID 27812 is no longer running; checking repository.
[2026-07-11 03:53:52 +08:00] ERROR: Cannot push automatically because the repository is in detached HEAD state.
[2026-07-11 03:54:52 +08:00] Peer e45myl1f PID 27812 is no longer running; checking repository.
[2026-07-11 03:54:52 +08:00] ERROR: Cannot push automatically because the repository is in detached HEAD state.
[2026-07-11 03:55:52 +08:00] Peer e45myl1f PID 27812 is no longer running; checking repository.
[2026-07-11 03:55:52 +08:00] ERROR: Cannot push automatically because the repository is in detached HEAD state.
[2026-07-11 03:56:52 +08:00] Peer e45myl1f PID 27812 is no longer running; checking repository.
[2026-07-11 03:56:52 +08:00] ERROR: Cannot push automatically because the repository is in detached HEAD state.
[2026-07-11 03:57:52 +08:00] Peer e45myl1f PID 27812 is no longer running; checking repository.
[2026-07-11 03:57:52 +08:00] ERROR: Cannot push automatically because the repository is in detached HEAD state.
[2026-07-11 03:58:52 +08:00] Peer e45myl1f PID 27812 is no longer running; checking repository.
[2026-07-11 03:58:52 +08:00] ERROR: Cannot push automatically because the repository is in detached HEAD state.
[2026-07-11 03:59:52 +08:00] Peer e45myl1f PID 27812 is no longer running; checking repository.
[2026-07-11 03:59:52 +08:00] ERROR: Cannot push automatically because the repository is in detached HEAD state.
[2026-07-11 04:00:52 +08:00] Peer e45myl1f PID 27812 is no longer running; checking repository.
[2026-07-11 04:00:52 +08:00] ERROR: Cannot push automatically because the repository is in detached HEAD state.
[2026-07-11 04:01:52 +08:00] Peer e45myl1f PID 27812 is no longer running; checking repository.
[2026-07-11 04:01:52 +08:00] ERROR: Cannot push automatically because the repository is in detached HEAD state.
[2026-07-11 04:02:52 +08:00] Peer e45myl1f PID 27812 is no longer running; checking repository.
[2026-07-11 04:02:52 +08:00] ERROR: Cannot push automatically because the repository is in detached HEAD state.
[2026-07-11 04:03:52 +08:00] Peer e45myl1f PID 27812 is no longer running; checking repository.
[2026-07-11 04:03:52 +08:00] ERROR: Cannot push automatically because the repository is in detached HEAD state.
[2026-07-11 04:04:52 +08:00] Peer e45myl1f PID 27812 is no longer running; checking repository.
[2026-07-11 04:04:52 +08:00] ERROR: Cannot push automatically because the repository is in detached HEAD state.
[2026-07-11 04:05:52 +08:00] Peer e45myl1f PID 27812 is no longer running; checking repository.
[2026-07-11 04:05:52 +08:00] ERROR: Cannot push automatically because the repository is in detached HEAD state.
[2026-07-11 04:06:52 +08:00] Peer e45myl1f PID 27812 is no longer running; checking repository.
[2026-07-11 04:06:52 +08:00] ERROR: Cannot push automatically because the repository is in detached HEAD state.
[2026-07-11 04:07:52 +08:00] Peer e45myl1f PID 27812 is no longer running; checking repository.
[2026-07-11 04:07:52 +08:00] ERROR: Cannot push automatically because the repository is in detached HEAD state.
[2026-07-11 04:08:52 +08:00] Peer e45myl1f PID 27812 is no longer running; checking repository.
[2026-07-11 04:08:52 +08:00] ERROR: Cannot push automatically because the repository is in detached HEAD state.
[2026-07-11 04:09:52 +08:00] Peer e45myl1f PID 27812 is no longer running; checking repository.
[2026-07-11 04:09:52 +08:00] ERROR: Cannot push automatically because the repository is in detached HEAD state.
[2026-07-11 04:10:52 +08:00] Peer e45myl1f PID 27812 is no longer running; checking repository.
[2026-07-11 04:10:52 +08:00] ERROR: Cannot push automatically because the repository is in detached HEAD state.
[2026-07-11 04:11:52 +08:00] Peer e45myl1f PID 27812 is no longer running; checking repository.
[2026-07-11 04:11:52 +08:00] ERROR: Cannot push automatically because the repository is in detached HEAD state.
[2026-07-11 04:12:52 +08:00] Peer e45myl1f PID 27812 is no longer running; checking repository.
[2026-07-11 04:12:52 +08:00] ERROR: Cannot push automatically because the repository is in detached HEAD state.
[2026-07-11 04:13:52 +08:00] Peer e45myl1f PID 27812 is no longer running; checking repository.
[2026-07-11 04:13:52 +08:00] ERROR: Cannot push automatically because the repository is in detached HEAD state.
[2026-07-11 04:14:52 +08:00] Peer e45myl1f PID 27812 is no longer running; checking repository.
[2026-07-11 04:14:52 +08:00] ERROR: Cannot push automatically because the repository is in detached HEAD state.
[2026-07-11 04:15:52 +08:00] Peer e45myl1f PID 27812 is no longer running; checking repository.
[2026-07-11 04:15:52 +08:00] ERROR: Cannot push automatically because the repository is in detached HEAD state.
[2026-07-11 04:16:52 +08:00] Peer e45myl1f PID 27812 is no longer running; checking repository.
[2026-07-11 04:16:52 +08:00] ERROR: Cannot push automatically because the repository is in detached HEAD state.
[2026-07-11 04:17:52 +08:00] Peer e45myl1f PID 27812 is no longer running; checking repository.
[2026-07-11 04:17:52 +08:00] ERROR: Cannot push automatically because the repository is in detached HEAD state.
[2026-07-11 04:18:52 +08:00] Peer e45myl1f PID 27812 is no longer running; checking repository.
[2026-07-11 04:18:52 +08:00] ERROR: Cannot push automatically because the repository is in detached HEAD state.
[2026-07-11 04:19:52 +08:00] Peer e45myl1f PID 27812 is no longer running; checking repository.
[2026-07-11 04:19:52 +08:00] ERROR: Cannot push automatically because the repository is in detached HEAD state.
[2026-07-11 04:20:52 +08:00] Peer e45myl1f PID 27812 is no longer running; checking repository.
[2026-07-11 04:20:52 +08:00] ERROR: Cannot push automatically because the repository is in detached HEAD state.
[2026-07-11 04:21:51 +08:00] Peer e45myl1f PID 27812 is no longer running; checking repository.
[2026-07-11 04:21:51 +08:00] ERROR: Cannot push automatically because the repository is in detached HEAD state.
[2026-07-11 04:22:51 +08:00] Peer e45myl1f PID 27812 is no longer running; checking repository.
[2026-07-11 04:22:51 +08:00] ERROR: Cannot push automatically because the repository is in detached HEAD state.
[2026-07-11 04:23:51 +08:00] Peer e45myl1f PID 27812 is no longer running; checking repository.
[2026-07-11 04:23:51 +08:00] ERROR: Cannot push automatically because the repository is in detached HEAD state.
[2026-07-11 04:24:51 +08:00] Peer e45myl1f PID 27812 is no longer running; checking repository.
[2026-07-11 04:24:51 +08:00] ERROR: Cannot push automatically because the repository is in detached HEAD state.
[2026-07-11 04:25:51 +08:00] Peer e45myl1f PID 27812 is no longer running; checking repository.
[2026-07-11 04:25:51 +08:00] ERROR: Cannot push automatically because the repository is in detached HEAD state.
[2026-07-11 04:26:52 +08:00] Peer e45myl1f PID 27812 is no longer running; checking repository.
[2026-07-11 04:26:52 +08:00] ERROR: Cannot push automatically because the repository is in detached HEAD state.
[2026-07-11 04:27:51 +08:00] Peer e45myl1f PID 27812 is no longer running; checking repository.
[2026-07-11 04:27:51 +08:00] ERROR: Cannot push automatically because the repository is in detached HEAD state.
[2026-07-11 04:28:51 +08:00] Peer e45myl1f PID 27812 is no longer running; checking repository.
[2026-07-11 04:28:51 +08:00] ERROR: Cannot push automatically because the repository is in detached HEAD state.
[2026-07-11 04:29:51 +08:00] Peer e45myl1f PID 27812 is no longer running; checking repository.
[2026-07-11 04:29:51 +08:00] ERROR: Cannot push automatically because the repository is in detached HEAD state.
[2026-07-11 04:30:51 +08:00] Peer e45myl1f PID 27812 is no longer running; checking repository.
[2026-07-11 04:30:51 +08:00] ERROR: Cannot push automatically because the repository is in detached HEAD state.
[2026-07-11 04:31:51 +08:00] Peer e45myl1f PID 27812 is no longer running; checking repository.
[2026-07-11 04:31:51 +08:00] ERROR: Cannot push automatically because the repository is in detached HEAD state.
[2026-07-11 04:32:51 +08:00] Peer e45myl1f PID 27812 is no longer running; checking repository.
[2026-07-11 04:32:51 +08:00] ERROR: Cannot push automatically because the repository is in detached HEAD state.
[2026-07-11 04:33:51 +08:00] Peer e45myl1f PID 27812 is no longer running; checking repository.
[2026-07-11 04:33:52 +08:00] ERROR: Cannot push automatically because the repository is in detached HEAD state.
[2026-07-11 04:34:51 +08:00] Peer e45myl1f PID 27812 is no longer running; checking repository.
[2026-07-11 04:34:51 +08:00] ERROR: Cannot push automatically because the repository is in detached HEAD state.
[2026-07-11 04:35:52 +08:00] Peer e45myl1f PID 27812 is no longer running; checking repository.
[2026-07-11 04:35:52 +08:00] ERROR: Cannot push automatically because the repository is in detached HEAD state.
[2026-07-11 04:36:51 +08:00] Peer e45myl1f PID 27812 is no longer running; checking repository.
[2026-07-11 04:36:52 +08:00] ERROR: Cannot push automatically because the repository is in detached HEAD state.
[2026-07-11 04:37:51 +08:00] Peer e45myl1f PID 27812 is no longer running; checking repository.
[2026-07-11 04:37:51 +08:00] ERROR: Cannot push automatically because the repository is in detached HEAD state.
[2026-07-11 04:38:52 +08:00] Peer e45myl1f PID 27812 is no longer running; checking repository.
[2026-07-11 04:38:52 +08:00] ERROR: Cannot push automatically because the repository is in detached HEAD state.
[2026-07-11 04:39:52 +08:00] Peer e45myl1f PID 27812 is no longer running; checking repository.
[2026-07-11 04:39:52 +08:00] ERROR: Cannot push automatically because the repository is in detached HEAD state.
[2026-07-11 04:40:51 +08:00] Peer e45myl1f PID 27812 is no longer running; checking repository.
[2026-07-11 04:40:51 +08:00] ERROR: Cannot push automatically because the repository is in detached HEAD state.
[2026-07-11 04:41:51 +08:00] Peer e45myl1f PID 27812 is no longer running; checking repository.
[2026-07-11 04:41:51 +08:00] ERROR: Cannot push automatically because the repository is in detached HEAD state.
[2026-07-11 04:42:51 +08:00] Peer e45myl1f PID 27812 is no longer running; checking repository.
[2026-07-11 04:42:51 +08:00] ERROR: Cannot push automatically because the repository is in detached HEAD state.
[2026-07-11 04:43:51 +08:00] Peer e45myl1f PID 27812 is no longer running; checking repository.
[2026-07-11 04:43:52 +08:00] ERROR: Cannot push automatically because the repository is in detached HEAD state.
[2026-07-11 04:44:51 +08:00] Peer e45myl1f PID 27812 is no longer running; checking repository.
